phase_cycle1,phase_cycle2,phase_cycle3,phase_cycle4,phase_cycle5,phase_cycle6,phase_cycle7,phase_cycle8,phase_cycle9,phase_cycle10,phase_cycle11,phase_cycle12,phase_cycle13,phase_cycle14,phase_cycle15,phase_cycle16,phase_cycle17,phase_cycle18,phase_cycle19,phase_cycle20,phase_cycle21,phase_cycle22,phase_cycle23,phase_cycle24,phase_cycle25,phase_cycle26,phase_cycle27,phase_cycle28,phase_cycle29,phase_cycle30,phase_cycle31,phase_cycle32,phase_cycle33,phase_cycle34,phase_cycle35
-158.8752808539275,111.2092261342228,77.95742485711502,-12.136824455292272,14.420773127510985,117.34987578006988,-72.40757543781841,43.90251394661947,,-33.340707346477004,49.76364169072618,-130.2363583092738,,36.86989764584402,42.32813540672742,-131.63353933657018,,-167.47119229084848,-167.47119229084848,72.89727103094764,,-16.647696088196003,,27.368210428888247,-57.9946167919165,56.309932474020215,,-16.62075691389206,-12.949854473278826,-112.30620505490765,,-129.6626000115573,-93.55926682128322,,171.948170519983
-156.47679097954037,110.73523393799697,74.35775354279127,-9.940573033113026,17.447188423282203,121.48746936421398,-72.58202920779716,43.91085783010349,,-36.60707481260751,65.22485943116808,-126.15818543980834,,41.32550047917034,42.7245435617458,-105.25511870305779,,180.0,180.0,76.6075022462489,,-16.344789669211327,,29.453672726920946,-49.398705354995535,-53.13010235415598,,-13.570434385161485,-10.093521361522571,-128.418055344822,,-127.25222796389188,-90.83031548625802,,176.0090869015702
-156.63794122942898,114.30454926593673,82.05652818940959,-9.853080204174821,29.167613379577798,123.34070734647699,-73.61045966596522,44.3414568224364,,-30.141385552075345,66.80140948635182,-132.87890360333856,,37.8749836510982,44.425145247757044,-111.80140948635183,,18.43494882292201,18.43494882292201,77.9052429229879,,-13.969152421877169,,31.568971129318335,-45.0,82.8749836510982,,-9.950626687951603,-6.476124538351193,-112.61986494804043,,-127.9716037610504,-90.53545898556455,,176.18592516570965
-152.58197294253958,113.25259217486162,79.06618321424422,-6.054191894114834,20.409882833803987,122.57405713457253,-68.83874018317172,47.254574965935035,,-26.56505117707799,33.690067525979785,-136.97493401088198,,43.64680804622031,48.21124801811161,-124.38034472384487,,129.8055710922652,129.8055710922652,82.40535663140857,,-12.186577157883782,,31.607502246248906,-14.036243467926479,-45.0,,-18.083445383048655,-7.999983472218973,-117.64597536373869,,-124.59228868750995,-87.81835859644853,,178.62296280622726
-153.72578784527258,116.95217893122894,83.6598082540901,-6.495801845417636,30.618605408909396,125.70669140060288,-67.5205656028969,48.475232776730095,,-25.709953780811265,-135.0,-120.96375653207352,,41.455233544405125,45.95803410867597,-96.519801751657,,34.69515353123397,34.69515353123397,90.0,,-11.154659738928297,,34.31880255684309,108.43494882292202,90.0,,-6.0724564072077,-3.772283609379837,-117.03086025984301,,-123.9912252230332,-85.66359521433999,,178.3476953223487
-150.0940628250366,117.91976642810863,86.07409229631602,-3.794672268315776,27.847578259788165,129.44005273669046,-69.7343025290525,49.36351139166192,,-23.962488974578182,-80.53767779197439,-125.53767779197437,,46.73570458892839,52.59464336859145,-114.90476880809518,,51.34019174590991,51.34019174590991,72.64597536373867,,-8.476878224461029,,35.50461618022952,90.0,60.25511870305778,,-14.036243467926479,-3.8140748342903543,-110.44954761079259,,-122.70230712633999,-85.99049845856075,,-177.75425743410491
-149.03624346792648,119.6871816391937,84.75286109838356,-3.6109646394495107,28.967660646064033,127.56859202882748,-64.11297373367331,52.57853547485977,,-20.556045219583464,-97.59464336859145,-172.8749836510982,,44.14490260373328,49.2222302061427,-103.09189306434685,,41.423665625002656,41.423665625002656,108.43494882292202,,-6.134409943923921,,38.703181281015596,126.86989764584402,-104.03624346792648,,-5.856013585428957,-1.952509049399608,-113.42869280874541,,-121.46754336856502,-82.80908859157961,,-177.52240113155432
-148.10278994126247,120.0896862387767,89.47914362549805,-1.9556813975228868,32.34744349944203,131.42366562500263,-64.07509849244555,50.49689250573556,,-32.47119229084849,-113.1985905136482,33.690067525979785,,48.70462744207712,54.30688097377622,-100.53918372862825,,36.02737338510361,36.02737338510361,56.309932474020215,,-6.428747748829855,,38.615836060487545,116.56505117707799,66.03751102542182,,-10.954062643398334,0.3292824638466701,-108.1780187984185,,-119.98163936884934,-82.13745437784499,,-175.3800765183396
-145.0369024539635,124.10127419424715,90.0,-1.1123996162977923,34.34609740006152,129.8055710922652,-64.07509849244555,54.74859424168536,,30.96375653207352,-85.23635830927383,119.74488129694222,,46.97493401088198,52.74777203610812,-102.01147838636545,,59.34933204294713,59.34933204294713,119.05460409907714,,-3.2550213883957686,,40.72053646975478,123.6900675259798,180.0,,-8.426969021480673,1.010997052330402,-111.09233950582751,,-118.95099520746682,-81.19320730556468,,-174.90788487550105
-143.8418145601917,123.6900675259798,90.0,1.6211459136534117,34.93093730111058,134.2559407971113,-60.70863782901574,53.9726266148964,,-45.0,-104.62087398863167,70.01689347810003,,51.50895644050257,56.0087747769668,-97.85331330197822,,33.274887984834926,33.274887984834926,-90.0,,-3.209486317791986,,43.838758091685996,122.19573393471325,0.0,,-4.969740728110304,3.1033593217433726,-104.70830389968276,,-116.44618043577805,-77.64464013491647,,-172.07674071662134
-141.1701750950296,125.07375449334829,95.05724853255914,3.3177811683348435,37.81573260757314,136.50743575877496,-56.12918928961119,57.9553192812658,,123.6900675259798,-100.00797980144135,77.19573393471325,,53.42696902148067,57.73640020479783,-96.88172363063696,,50.9061411137705,50.9061411137705,90.0,,0.27154194568452233,,42.864536557623346,130.6012946450045,90.0,,3.8140748342903543,5.472711671250491,-105.75117366345305,,-115.8367542240016,-77.9052429229879,,-171.70285503016314
-139.85309638699238,130.0302592718897,93.05869757409583,4.606297850641857,37.52844082340763,135.0,-61.69924423399363,59.100118335013,,164.05460409907712,-95.71059313749964,70.55996517182382,,54.757963441347805,59.78272604261568,-93.57633437499736,,53.615648184164115,53.615648184164115,-108.43494882292202,,0.5456575934157205,,46.72410155556876,118.14160123226173,0.0,,0.0,5.000644597558433,-103.73626830562257,,-112.6403058246306,-74.72123467033884,,-169.38034472384487
