phase
159.22513040858308
144.3146358613116
133.1180801421821
146.53518408647372
152.02911555662465
137.27112044005224
125.72769854481825
139.2233038994325
145.87867949229923
131.11147287838764
118.53980722514903
131.43627745043577
139.13437045720127
124.75988914522306
111.55203766401061
122.35515125017363
131.24147468882845
117.65222056583603
104.46057416537465
115.12335189220249
123.34180735281721
109.95332051614596
98.43370453064777
109.96712577327999
116.31922365933484
102.24047165899763
90.40236001567068
102.63389373309818
109.43975995061122
94.28284846175313
80.9663004728051
95.04769840384537
102.42515922432395
86.94372545860271
74.13345487329983
88.10292819143946
95.13771680222492
79.60781697372344
67.39085840545424
82.14159275782103
88.06743461756004
72.14652542172206
59.82024538479281
74.0188382010125
80.12159332583236
64.84893940002264
52.424065647053126
67.43435508042381
73.47124975490877
57.96362795967057
46.19862307376745
59.05175226830513
65.5850565846737
51.21123976481261
39.83416756577423
51.3029707783599
56.72311457275488
43.28239777909615
32.65415016484253
43.13129459770494
49.72686084496273
37.37569345172736
26.60631958316725
34.93446614157438
40.55107226407063
29.179959460423152
20.303138408488902
29.655952856615592
33.416525723567915
21.986000558601628
13.218276057843111
20.99486286947537
25.516277632199916
16.258708564496615
8.725686408915482
12.39430231465881
14.045002476781056
8.011958548396594
3.036944993225348
6.466775230591837
6.952404804911799
0.3748278588556214
-4.676534569180866
-0.8031554167861643
-0.7508234317130528
-7.611417776423608
-11.516640915064432
-7.69906070367168
-8.427802201773043
-15.96687802270518
-19.905271031852756
-14.600783056645332
-13.481309343543574
-20.537774539635475
-25.942184752347607
-24.13351695544014
-22.776246548187626
-27.97427203219445
-31.304546546076594
-28.850751888048013
-29.37617791306852
-36.05833953447366
-40.2119935325234
-36.386494738757825
-36.59848876347996
-44.23107596652978
-48.416198499636906
-43.39984532464045
-42.82620449733676
-50.27672550087155
-55.31842052002313
-52.46741066934352
-51.49676276065792
-57.45523842433709
-62.30015658927313
-60.72189998112978
-60.18516658919114
-65.10138599052115
-68.63773686391374
-67.23237016656319
-67.93398631793757
-71.88758343281478
-73.93316602792238
-73.93267837545814
-76.33585427303365
-78.44621847591654
-78.92472094159116
-80.62748914214839
-85.12135399830356
-86.95331431476646
-85.39868199361138
-87.24524192931167
-92.81468160259291
-95.40289104730815
-93.42406417658925
-95.23411928427228
-99.75077603867094
-101.60147075571905
-100.01907648812819
-102.26123202751867
-106.82178941085981
-108.3482839041564
-108.41826826633631
-110.66395018151619
-113.94263176020903
-114.84939305528633
-115.66049717799567
-118.3293210668073
-120.2552285390051
-120.97434601662202
-122.98173551204903
-126.03967567228989
-127.97154504104657
-129.15778950035323
-130.7479717039965
-132.7961465563093
-133.97808682602871
-136.2798726312794
-138.87086151495083
-140.41137316195955
-140.49179489946903
-142.78739714295617
-146.51928521730738
-147.3398497001461
-147.08865590754556
-150.26642446955518
-154.45680553778834
-155.11501254659873
-154.669222234192
-158.18671283805492
-161.92382433766267
-161.96768277775388
-162.01173019445577
-165.68603835786595
-169.12756683167584
-168.24179632054873
-169.16053273665315
-173.7729577090951
-176.8282685941736
-174.73177641335792
-175.09740813622577
179.19136579840597
174.63851732903302
177.2032932725459
178.050861310721
172.2745542404686
167.1596442203274
169.00189521849364
171.4215513198074
165.7011975271619
159.57982538334485
160.36725524533216
163.15377332415653
159.4038474722446
153.2963745464399
153.625891058729
155.85992736280502
151.07422810422696
145.16335793202637
146.17358074811327
149.11161654443512
144.67065742845585
138.60305345644605
138.56771568661702
140.56654156244775
136.95769727377353
132.90379560884844
134.04016051008833
133.12407830416393
126.53400884630821
123.3765180353918
128.9054381489582
128.46531472049222
118.11867551054283
112.8723012258766
121.60501157559659
123.0500218754566
110.77709746040074
103.26105074639547
115.52755980624774
117.56152543284689
104.08002948309677
95.73511734155545
108.18043031454665
110.08458738873261
96.55587050765394
89.07908758073341
100.95175889085401
102.70096259279602
89.23764074402673
81.3636915970592
92.7760811536037
95.13436554698056
81.98401790865687
73.31918271827186
84.91533575554882
89.26465142984493
76.03348944156811
66.02274099603407
77.29982641311548
82.17538399276381
69.1449676249393
57.9902404113102
68.17526579601399
75.70278778501286
63.23414802375818
50.961178801633665
59.60579808052794
68.72191388072035
56.619475695392985
44.17444223931239
52.15171837730073
60.8836862485095
49.05980218907865
36.86753972206116
44.71280880209275
54.633579041624444
42.248597787690926
28.62779943567097
36.61505505927075
48.18042865297936
35.428835641984854
21.190541714701503
28.01633654743606
40.72233806524231
28.83918138945013
14.49133820279513
20.98966297006228
33.78503424711905
21.78409044050098
7.423823881228063
13.356318635783886
25.256397788957063
13.851606595156252
-0.06664150418978922
6.29626271069115
17.813617531299748
6.563670810508949
-7.351399035330408
-1.09379049045345
10.864887201572927
-1.0018928279488521
-15.647570788765961
-9.454056861007777
4.174987041167367
-7.29154530183108
-23.160624962979927
-18.27356226765548
-1.6308333387705636
-13.019079809903472
-29.76378531088509
-27.131165727326756
-8.956222551075435
-18.714917942889713
-35.50909280726708
-34.917690547415305
-17.516012013829464
-26.04995479969572
-42.051691900061
-42.13167783138494
-26.996924455443008
-33.93747588283891
-48.40437191345843
-48.300173287634074
-34.20191053139495
-41.080400046413615
-55.421685154761626
-55.267688294688945
-41.842274893623525
-48.58145875232471
-62.388660684297506
-62.052030386393646
-49.55404144930903
-57.37148415197559
-70.76403278529659
-68.33352249578911
-55.10454515142482
-64.05033846406427
-78.94023421651056
-75.99936293970832
-60.677919681753686
-71.15682745376829
-87.32974755937238
-84.60816907944493
-68.21811550549116
-77.92360049376285
-93.63585030700712
-91.10728981837902
-75.77566997805407
-85.75046918996846
-101.04114448821092
-96.99178252274467
-83.76372427625842
-94.30474046783416
-108.53954638192896
-101.99631288488769
-50.35326480559213
-78.01069861504352
-119.7591942609662
-156.51041461729292
-55.68280271505471
-85.82853146721959
-127.81985738465039
-164.5058312737705
-63.57954428480042
-94.1891659946148
-135.89760816270075
-172.18672604425754
-71.66604789575551
-102.3249887756126
-143.3744479351422
-178.64226520686594
-79.9902730670691
-110.66667979713608
-151.63861438892926
173.84274811701172
-87.43349856994033
-118.51712702428313
-159.46810649193645
167.6433142958018
-96.52189259575549
-126.60863003892443
-166.57638717721557
162.2609389852583
-106.56240858269776
-135.4443567058408
-174.7837376760465
155.79360724465226
-113.19255614914192
-143.45391049247607
176.97151917336132
147.14691450014968
-119.95625795043757
-150.94655752243693
169.16250687115644
138.9386573343916
-126.98054507759193
-158.6101274645585
161.50644709064798
130.66306904641905
-133.22132009359808
-165.49516784766323
154.6072109498241
124.39970983727946
-141.9169748609373
-173.00088778867394
146.96841972555222
116.89540048148915
-149.01222903187087
179.38938091414053
139.09635467134012
109.20579150647906
-155.81775269501995
171.8752644782662
131.6014999972841
101.1098554751808
-162.8913088147955
164.57198629068327
123.82473922223558
91.53337483802535
-168.97861922983554
157.46691713029267
116.6551500602124
84.20043761086404
-174.9434093474588
150.0344432644587
108.7878508436432
75.9187551665345
179.3987784953707
143.07666131836106
101.66054342197206
68.99452947007038
171.94486085904921
135.29425561852537
93.50387077050014
60.615237577647996
164.6394585392574
128.12690411107505
86.12355944757041
53.12898609810917
157.54392932017416
120.77854404617703
78.57338529800225
45.8880876439817
148.42566961716506
112.1942462217258
70.45453311027512
37.06917471018118
143.02600355798143
105.45801350175442
63.18859550134963
29.091785629767987
136.36562507958027
98.5912410518303
56.10230229475571
22.0447802887105
127.75261236914227
90.65817905055621
48.716634632150544
15.819032506996756
119.31125214567487
82.26948108578159
40.45511519563179
8.765110592734194
112.83574589885104
74.66042222061054
32.226419625128955
-0.21041119438141825
105.6286104996166
67.09284706752264
24.542067581727014
-8.60090734904631
98.22084561311149
59.42341893127813
17.323250871813116
-13.504884954143122
90.41250785556521
52.15921116366785
10.327564602124074
-19.232334951408166
82.31570240426392
44.47670793767976
2.682446647221335
-25.33245729815697
73.68945518540174
36.0566508179788
-5.791750759577342
-34.067765584541625
67.07938762220292
28.558606788872726
-13.159339031152623
-41.804685547121395
59.918395737239884
21.609284822847545
-20.237042680843295
-48.093401027364536
52.32175292851059
13.902353950895336
-27.750776300527882
-54.43112797806513
44.98763770688971
7.2226758732397105
-34.0325898104005
-59.275607363347966
36.33619566566419
-1.1548162315841806
-42.46783043609506
-66.04477477282887
29.025192400103013
-8.180125680313092
-49.26273645453656
-71.71875399469913
20.70612308445167
-15.933849110476785
-56.338736265379715
-77.90594248664833
13.998948008313876
-22.848225297386026
-63.79590223423477
-87.18505465039144
7.757203842932133
-29.868997158709046
-71.16957926901968
-96.54984604102457
1.6331082367229484
-36.303214444077526
-77.1135983258089
-102.09185255798371
-7.385424597836969
-43.65063558045626
-83.82325517029378
0.0
