phase
113.40047755519244
112.14518003822329
110.48383885640683
108.82471001824008
106.99082329198617
105.06848815949222
103.22306765270135
101.30993247402021
99.71056926601348
97.49585763972986
95.08622170963464
92.69780563331632
91.49954703797764
90.0
87.92282523483719
85.5787105785694
83.85337434035333
82.9476939921588
81.45471810469915
79.32601877977748
77.31247862613002
75.61138840686756
74.21320792791074
72.74905611521501
70.83287659951418
68.89991625153357
67.22297617627622
65.89082476240847
64.46256560936368
62.667640507832324
60.61098853367965
59.03624346792648
57.50674541547369
56.07020257793936
54.39546601956689
52.554284760911
50.93416545954894
48.895848013087516
47.257803988672435
46.22757883213454
45.0
42.954591511112774
41.104151986912484
39.65694424142484
38.38653951768524
36.11298524445723
34.01331249991065
32.22335523074788
30.25643716352927
28.28077119077458
26.827874010314513
25.24813877128473
23.3925497575464
21.52647983294943
20.033923164462895
18.529340466543196
16.15194071463095
13.963348113474781
12.724355685422369
10.8968907553255
8.769062253147611
6.674469047117571
4.890402058053849
3.077455399424377
1.231977402639728
-0.6160599083992303
-2.476112673708713
-4.635463426902643
-6.818214571651869
-8.086264734926544
-9.771747352020865
-11.742578465039548
-13.58092235493508
-15.172915345525261
-17.541326288483173
-19.822464570365216
-21.395884957085762
-22.788169313553794
-25.150627965675834
-27.552811576717797
-29.237852236027447
-30.640663455755366
-33.076833364155384
-35.354155743388034
-37.184706453233126
-39.00259942608448
-41.423665625002656
-43.66778014613036
-45.22121812666487
-46.77604425335874
-49.467159061389275
-51.68386410803412
-53.192516032642004
-54.931653319709085
-57.171458208587474
-58.98294508375304
-60.10109816138544
-61.63639696905666
-64.12522602078708
-66.88233567478721
-68.54201764662456
-70.01689347810003
-71.66167128703019
-73.30075576600639
-75.22544972495342
-77.43822579304044
-79.6409475119163
-81.52885536698517
-83.36052948110634
-85.18644910629348
-86.70388402745368
-88.21008939175394
-90.0
-92.37359580223668
-94.42128942143061
-95.85601358542897
-97.34300811700683
-99.41417450548249
-100.9076617954981
-102.3390872783262
-103.89424678339336
-105.66473302572183
-107.4234109535531
-109.07255438785538
-111.16125981682828
-113.34956718532979
-114.634463735911
-116.17965936934495
-117.73154612507716
-119.42097644624914
-120.71529417144288
-122.49325458452631
-124.80401175271321
-126.23840660948149
-127.67359333983045
-129.06583454045108
-130.88509090176274
-132.74219601132756
-134.18154453831139
-135.81265159425374
-137.64880575945864
-139.11490909823726
-140.97670238291713
-142.43140797117252
-143.8870147555428
-145.65794605649586
-147.86917467266898
-149.48976259388445
-150.80251395393555
-152.5044727268436
-154.36976203490136
-156.21796957677861
-157.53941599850333
-159.68717372979262
-161.66006896644464
-163.47420361007437
-164.79759129082385
-166.6214598049285
-168.4533094540727
-170.28943073398653
-172.12606186827438
-174.198413112353
-176.3282999016293
-178.16226320961215
-179.387234277736
178.76802259736027
176.28871619197912
173.453709216706
171.5616220221761
170.28120779717437
168.9964591482505
167.02889399031463
164.74488129694222
162.75854060106005
160.76932762433873
158.78203042322139
157.0901546708319
155.2689161541368
153.00949293366511
150.8838537339211
148.60054251665875
146.74998357177668
144.9041832129739
143.25588871521674
141.48811511651053
139.02199017702011
136.57243042767337
134.55238582913947
132.54914736222898
130.56733153131015
128.56195048500157
126.30449712257524
124.29864927610085
122.13724898104178
120.48138999082396
119.08499973522467
116.70378160696559
114.64677085193115
112.71441235316725
110.77225468204584
108.82471001824008
106.7873012028491
105.14792373081734
103.22306765270135
101.54669054592733
99.6097381250528
97.83279556623465
96.34019174590992
94.49045192111633
92.683775159469
91.19348942398204
89.10946374663943
87.3438527960429
85.5787105785694
83.75808565258495
82.24822084570329
80.24757505834621
78.57593265799892
77.09259132873416
75.53882652696835
73.4126614430726
71.47367042599
69.84578884315445
68.57132731534975
66.80140948635182
65.24504821803977
63.82034063065508
62.147619881396984
60.46957476773286
58.93779720825424
57.264773727892404
55.43221064659261
53.18780201190451
51.34019174590991
49.899092453787766
48.678238721993395
46.8476102659946
45.203898710466795
43.57299813248532
42.13759477388825
40.287348310211534
38.659808254090095
36.81219798809549
34.89696299914845
33.20657031508953
31.912771576163337
29.96218409641775
28.14160123226172
26.56505117707799
25.10644604586584
23.23764693535142
21.25050550713324
19.47314420300166
17.676108698653465
15.862658370688083
14.036243467926479
12.200468727380786
10.713123022791038
8.861864406397563
7.275004957889255
5.194428907734806
3.077455399424377
1.2253913023741119
-0.6095065766751959
-2.4496626201270426
-4.019582487837469
-5.895517012369346
-7.779137190914359
-9.666402483039764
-11.249044314674318
-12.831779042530085
-15.172915345525261
-17.541326288483173
-19.632595537530406
-21.037511025421818
-23.032756593187106
-25.43621638041735
-27.4075754378184
-29.237852236027447
-31.504266719204193
-33.340707346477004
-35.17227598883688
-36.933068270206896
-39.40066066347943
-41.68541417935651
-43.45184230102203
-45.44414443311193
-47.91843472078156
-50.11401383139514
-52.0703448201576
-54.13408772396236
-55.961104032021254
-57.433235188095644
-59.1423466420327
-61.216367089082524
-63.574015975833134
-65.37643521383639
-66.59952244480756
-68.36911316348207
-70.59402924599883
-72.336664855814
-73.9710216937233
-75.8157057517292
-78.03289762341504
-79.6409475119163
-80.98067756861832
-82.50414236027014
-84.61629832318825
-86.72101374114558
-88.80651057601797
-90.59680945122919
-92.38594403038883
-93.85348045360207
-95.30092651652569
-97.08847567814601
-99.17172903016596
-101.13855976618365
-102.3390872783262
-103.89424678339336
-105.30613897408988
-107.250943884785
-109.16712340048583
-111.10008374846645
-112.6645574346961
-114.10917523759154
-115.78732818281438
-117.47443162627712
-119.02647657089342
-120.56793706386411
-122.00538320808352
-123.92979742206063
-125.43780146167938
-127.27136300404841
-129.24859790963401
-131.10415198691248
-132.54596832547293
-133.9806097185449
-135.61605990839925
-137.47166476163343
-139.52476847283418
-141.3855925125671
-143.07175636667336
-144.5989030685418
-146.06577580057714
-147.77664476925213
-149.6382785383737
-151.34288254344187
-152.91051697439426
-154.75186122871528
-156.48959879859902
-158.3643444760596
-160.4268741695898
-162.61013190297004
-164.50801447199194
-165.74534928177334
-167.27564431457762
-169.04593735660166
-171.4391104288354
-173.29016319224309
-175.1354855622395
-176.93897020058236
-179.08089521628577
179.0759546472273
177.19972083196208
174.97592474146043
173.10757687751487
171.2538377374448
169.3034892642219
167.26570920465238
165.6577739696064
163.8398533074364
161.95883040316482
159.99030611132483
158.19859051364818
155.97349342132082
153.71858897867983
151.87143238432716
150.01836063115067
148.43430422536358
146.04630344713507
143.94945808420889
141.93135679831585
140.1539085612278
137.8957619734666
135.66362800001326
134.33120804703134
132.52994870403913
130.29214775562778
127.92965517984241
126.1870983622556
124.12280687684803
122.30345104838723
120.32360686255
118.93359946480335
117.39737682996723
115.18469710363355
112.99727096438095
110.77225468204584
108.72578784527258
106.99082329198617
105.36161631184866
103.1537081944769
101.01183017164438
99.11417505479123
97.83279556623465
96.30709193473767
94.17043652484212
92.07717476516282
90.5937173962126
89.10946374663943
87.04922089099365
84.99202810795973
83.4969440551183
82.03621293928123
80.05942696688697
78.06669590744993
76.52684188726886
74.97477842055102
72.9398859576474
70.83287659951418
69.54584402602963
68.09129517181809
66.65043281467022
64.72227776444704
63.047821068771064
61.75784882949173
59.82647997035567
58.05524722379661
56.627797615186246
55.35905248808371
53.53076560994813
51.74557964748282
49.934164340560066
48.48682977103714
46.63657704161672
44.590751391965064
42.954591511112774
41.729512076816434
40.10090754621224
38.20616943951359
36.520182073149954
35.06361005657167
33.60936929833668
31.664893658954092
29.854293855569818
28.02028915541389
26.301017195818883
24.321893227723617
22.96377305985455
21.46765143909899
20.033923164462895
17.96913974015702
16.27209673377695
14.328939667661656
12.790879201158132
11.250681430495149
9.114175054791222
7.049178167495291
4.890402058053849
3.3664606634298013
1.5316077920110123
-0.30970389995883885
-2.489552921999156
-4.041355854431493
-5.927504192390174
-7.779137190914359
-9.666402483039764
-11.249044314674318
-13.276397042315972
-15.255118703057775
-17.447188423282203
-19.527110413893322
-22.03622694014545
-24.15551164528938
-25.720457131658428
-27.552811576717797
-30.097345760968874
-32.47119229084849
-34.29864927610085
-35.79493742080571
-37.81946450227985
-39.40066066347943
-41.18592516570965
-43.657375973462244
-45.88823549523977
-47.66300076606714
-48.99091309842978
-50.99740057391553
-53.37867250621557
-55.619655276155136
-57.69654895161276
-59.518610009176065
-61.33969625829817
-63.156139444477276
-65.24662007558821
-67.56962019665843
-69.62356478616361
-71.56505117707799
-73.12373538328882
-74.77181866191242
-77.07400087529405
-78.98816982835562
-80.53767779197439
-82.12606186827438
-84.28940686250037
-86.10629244490286
-87.90109406679646
-89.40319054877082
-91.48401467566212
-93.53955916854997
-95.00797189204029
-96.20982614718626
