phase_cycle1,phase_cycle2,phase_cycle3,phase_cycle4,phase_cycle5,phase_cycle6,phase_cycle7,phase_cycle8,phase_cycle9,phase_cycle10,phase_cycle11
0.0,90.0,-56.309932474020215,45.0,135.0,-21.80140948635181,-21.80140948635181,-128.6598082540901,,-30.96375653207352,
-90.0,-101.30993247402021,-90.0,-143.13010235415598,45.0,90.0,90.0,90.0,,123.6900675259798,
36.86989764584402,78.69006752597979,-26.56505117707799,-135.0,90.0,-63.43494882292201,-63.43494882292201,-135.0,,-56.309932474020215,
-90.0,-126.86989764584402,0.0,-116.56505117707799,90.0,90.0,90.0,-90.0,,-18.43494882292201,
36.86989764584402,135.0,-45.0,-116.56505117707799,101.30993247402021,63.43494882292201,63.43494882292201,143.13010235415598,,-161.565051177078,
0.0,-161.565051177078,116.56505117707799,-26.56505117707799,135.0,-18.43494882292201,-18.43494882292201,-59.03624346792648,,-14.036243467926479,
0.0,-26.56505117707799,-45.0,-153.434948822922,0.0,135.0,135.0,149.03624346792648,,-141.34019174590992,
-90.0,-168.6900675259798,63.43494882292201,-90.0,153.434948822922,21.80140948635181,21.80140948635181,-71.56505117707799,,0.0,
26.56505117707799,0.0,-90.0,-135.0,-45.0,45.0,45.0,-90.0,,180.0,
-45.0,-116.56505117707799,80.53767779197439,-63.43494882292201,120.96375653207352,90.0,90.0,-90.0,,-12.528807709151511,
21.80140948635181,90.0,-45.0,-104.03624346792648,-45.0,45.0,45.0,-26.56505117707799,,135.0,
-158.19859051364818,-98.13010235415598,56.309932474020215,-18.43494882292201,135.0,161.565051177078,161.565051177078,-153.434948822922,,14.036243467926479,
35.53767779197438,153.434948822922,0.0,-63.43494882292201,26.56505117707799,26.56505117707799,26.56505117707799,-45.0,,14.036243467926479,
68.19859051364818,-33.690067525979785,0.0,-33.690067525979785,146.30993247402023,180.0,180.0,0.0,,-135.0,
-90.0,180.0,126.86989764584402,90.0,-36.86989764584402,71.56505117707799,71.56505117707799,-126.86989764584402,,74.05460409907715,
77.47119229084849,-63.43494882292201,-30.96375653207352,0.0,170.53767779197437,90.0,90.0,51.34019174590991,,-80.53767779197439,
-59.03624346792648,-90.0,99.46232220802563,-153.434948822922,63.43494882292201,116.56505117707799,116.56505117707799,-33.690067525979785,,53.13010235415598,
120.96375653207352,-63.43494882292201,-14.036243467926479,18.43494882292201,153.434948822922,-90.0,-90.0,-78.69006752597979,,-45.0,
14.036243467926479,45.0,120.96375653207352,-75.96375653207353,161.565051177078,128.6598082540901,128.6598082540901,0.0,,45.0,
63.43494882292201,-63.43494882292201,-11.309932474020215,63.43494882292201,-90.0,-90.0,-90.0,-90.0,,-33.690067525979785,
116.56505117707799,90.0,135.0,-108.43494882292202,-116.56505117707799,120.96375653207352,120.96375653207352,18.43494882292201,,78.69006752597979,
180.0,-23.198590513648185,26.56505117707799,14.036243467926479,161.565051177078,180.0,180.0,-90.0,,0.0,
75.96375653207353,-45.0,180.0,180.0,0.0,63.43494882292201,63.43494882292201,78.69006752597979,,63.43494882292201,
180.0,-18.43494882292201,90.0,-14.036243467926479,-90.0,-170.53767779197437,-170.53767779197437,-45.0,,135.0,
75.96375653207353,-33.690067525979785,63.43494882292201,78.69006752597979,156.80140948635182,45.0,45.0,-18.43494882292201,,63.43494882292201,
135.0,45.0,180.0,-18.43494882292201,-18.43494882292201,141.34019174590992,141.34019174590992,90.0,,99.46232220802563,
180.0,0.0,45.0,53.13010235415598,-144.46232220802563,-56.309932474020215,-56.309932474020215,-29.74488129694222,,-161.565051177078,
45.0,-18.43494882292201,108.43494882292202,-135.0,82.8749836510982,146.30993247402023,146.30993247402023,71.56505117707799,,63.43494882292201,
149.03624346792648,0.0,-116.56505117707799,45.0,-116.56505117707799,-161.565051177078,-161.565051177078,53.13010235415598,,-149.03624346792648,
-135.0,0.0,143.13010235415598,-90.0,90.0,-63.43494882292201,-63.43494882292201,-7.125016348901798,,45.0,
161.565051177078,-56.309932474020215,90.0,90.0,-116.56505117707799,168.6900675259798,168.6900675259798,135.0,,141.34019174590992,
0.0,63.43494882292201,161.565051177078,-18.43494882292201,-135.0,-90.0,-90.0,26.56505117707799,,-53.13010235415598,
172.8749836510982,18.43494882292201,135.0,143.13010235415598,-108.43494882292202,-90.0,-90.0,0.0,,98.13010235415598,
0.0,-153.434948822922,-153.434948822922,26.56505117707799,180.0,170.53767779197437,170.53767779197437,111.80140948635183,,-45.0,
