phase_cycle1,phase_cycle2,phase_cycle3,phase_cycle4,phase_cycle5,phase_cycle6,phase_cycle7,phase_cycle8,phase_cycle9,phase_cycle10,phase_cycle11,phase_cycle12,phase_cycle13,phase_cycle14,phase_cycle15,phase_cycle16,phase_cycle17,phase_cycle18,phase_cycle19,phase_cycle20,phase_cycle21,phase_cycle22,phase_cycle23,phase_cycle24,phase_cycle25,phase_cycle26,phase_cycle27,phase_cycle28,phase_cycle29,phase_cycle30,phase_cycle31,phase_cycle32,phase_cycle33,phase_cycle34,phase_cycle35,phase_cycle36,phase_cycle37,phase_cycle38,phase_cycle39,phase_cycle40,phase_cycle41,phase_cycle42,phase_cycle43,phase_cycle44,phase_cycle45,phase_cycle46,phase_cycle47,phase_cycle48,phase_cycle49,phase_cycle50,phase_cycle51,phase_cycle52,phase_cycle53,phase_cycle54,phase_cycle55,phase_cycle56,phase_cycle57,phase_cycle58,phase_cycle59,phase_cycle60,phase_cycle61,phase_cycle62,phase_cycle63,phase_cycle64,phase_cycle65,phase_cycle66,phase_cycle67,phase_cycle68,phase_cycle69,phase_cycle70,phase_cycle71,phase_cycle72,phase_cycle73,phase_cycle74,phase_cycle75,phase_cycle76,phase_cycle77,phase_cycle78,phase_cycle79,phase_cycle80,phase_cycle81,phase_cycle82,phase_cycle83,phase_cycle84,phase_cycle85,phase_cycle86,phase_cycle87,phase_cycle88,phase_cycle89,phase_cycle90,phase_cycle91,phase_cycle92,phase_cycle93,phase_cycle94,phase_cycle95,phase_cycle96,phase_cycle97,phase_cycle98,phase_cycle99,phase_cycle100
-62.535761538446,-159.253919724317,-159.253919724317,-148.465208094812,4.44124118943281,-171.982906926345,151.467546793003,124.963097546037,64.0934920004856,-105.350136492424,-139.398705354996,-135.379436701419,-139.790130722363,-147.380756928807,145.381805159238,8.8983130644626,-147.994616791917,68.9624889745782,77.9809975454555,-36.940896097129,,81.5359543360373,-47.9682340298717,48.8140748342904,48.8140748342904,70.144785630679,70.144785630679,-166.493644587418,178.451842301022,21.3243973664936,,132.754257434105,166.561811841649,99.7394459454972,,-62.4747742562557,-50.1397573789906,,108.349813997742,56.7763735629128,-179.446434814118,166.328692867804,108.541644750824,108.541644750824,14.8586144479247,-169.215702132437,-169.215702132437,-86.8778695378843,31.2534192791697,67.4706019970632,-80.3802722003011,115.559965171824,-133.546104534891,94.5437576514672,-24.6439004657048,,-73.739795291688,-36.6070748126075,-52.7477720361081,142.305759533311,,39.143986414571,-27.4233507071095,,112.951170425074,-115.7960264945,-51.6134604823148,150.802513953936,-5.42681249857282,-84.4278021960362,-84.4278021960362,129.999355402442,-65.7941149555036,-71.8109543003487,-127.405356631409,-127.405356631409,143.130102354156,-41.7191192273906,-102.200468727381,,64.7988763545249,64.7988763545249,166.908106935653,167.31961650818,-7.90716270295846,-174.494522142022,-174.494522142022,-104.036243467926,-20.6136288981986,,-171.869897645844,,46.7979318569005,-119.744881296942,28.3007557660064,67.846655262222,-117.407575437818,-157.002729035619,108.172125989686,
-56.9518751300248,-149.893472958842,-149.893472958842,-143.919843783662,8.28579702395375,-163.495638618245,155.28920053777,131.605076457882,61.8583987677383,-99.9460049424173,-131.054813770962,-131.134538830148,-133.76802259736,-140.7105931375,149.317931363128,15.7439347778929,-137.121096396661,55.1755108430432,86.2359651350943,-32.5825542099237,,88.025065989118,-42.3804512046053,62.9494029929139,62.9494029929139,81.6341138759674,81.6341138759674,-160.798882857203,-170.837652954278,28.4126614430726,,133.111811993259,176.689058485389,103.639052052372,,-58.2127468783352,-45.2938219346507,,116.443661995327,64.4184707420611,-171.376308045074,180,112.979403443984,112.979403443984,19.8851651138554,156.501434324048,156.501434324048,-76.148580986195,37.6809806244096,72.5528115767178,-75.2564371635293,123.000713069479,-127.910069855845,102.042575142885,-20.2656974709475,,-80.9097230791777,-26.0954241573883,-45.9843667030547,144.462322208026,,44.23610153907,-22.9489372809233,,119.675891830569,-109.832129850218,-42.2736890060937,153.970407808487,0,-78.742297027933,-78.742297027933,131.18592516571,-64.0691935373481,-55.5391837286282,-136.548157698978,-136.548157698978,138.81407483429,-31.0542711163528,-95.9245819819825,,57.5288077091515,57.5288077091515,-165.068582821862,173.541183621281,-6.61346048231476,-172.266401900977,-172.266401900977,-96.4074402825332,-11.2059475074026,,-156.037511025422,,51.4640743193768,-174.805571092265,41.9151876695024,76.7809150929834,-112.479434397103,-151.16137250672,115.445406496549,
-49.9697407281103,-145.532711823142,-145.532711823142,-135.498211612614,14.8113363789247,-161.32329826781,162.565125305201,137.702944037815,72.9794743884801,-91.6444032646951,-128.453709216706,-120.668926649715,-124.508522987668,-136.808739322492,159.405909779691,22.8336541779175,-135,67.3801350519596,92.3215305898327,-22.7965214679426,,94.9554489400522,-34.695153531234,63.434948822922,63.434948822922,87.7974018382342,87.7974018382342,-153.803800676962,-172.568592028827,33.7655559928579,,143.130102354156,-177.420852499717,111.801409486352,,-52.3523793598924,-36.5524727520915,,120.685173089595,70.041109782454,-164.32522992499,-178.754635733232,119.517518285952,119.517518285952,27.9509690278902,-174.472459848344,-174.472459848344,-73.393019421383,42.7295503293349,78.0348711622512,-68.051300916473,129.001104467584,-120.625532718695,106.805020937538,-12.5852289410502,,-53.9726266148964,-28.0091767080138,-41.0275040592493,153.624669253747,,52.6744795168939,-17.8018720514909,,124.607945410583,-102.590382945535,-38.6598082540901,165.141385552075,7.67241159977955,-69.476161510871,-69.476161510871,144.963804189907,-56.8702645315879,-56.6893691754392,-121.607502246249,-121.607502246249,152.525568373723,-28.6518284526487,-88.9087837747374,,72.1811110854772,72.1811110854772,-178.025065989118,177.917434720269,0,-163.072486935853,-163.072486935853,-90.8859465938543,-9.28355280526135,,-152.878696595841,,58.0791237800668,-137.726310993906,41.0548137709624,81.921655336836,-103.928341939154,-144.645844256612,119.744881296942,
-44.3749799259825,-141.037682521423,-141.037682521423,-130.297944576684,22.0058538622478,-150.871178611457,169.695153531234,143.325650330427,75.9637565320735,-88.6677801461304,-112.61986494804,-118.810793742973,-121.551384948314,-130.872408297488,163.701203618463,28.6335255985006,-124.159694545669,75.9637565320735,96.9727692860265,-20.8208928533108,,100.994777349292,-28.4052464334708,74.9816393688493,74.9816393688493,87.3974377975002,87.3974377975002,-148.428229448223,-165.46554491946,42.6140559696112,,145.713123022791,-173.541183621281,118.327442200739,,-45.4441444331119,-30.8946422356648,,129.59620863975,76.2392148882088,-159.734302529053,-165.718904264029,126.801931153984,126.801931153984,33.0916999386824,-178.363422958383,-178.363422958383,-64.0412307384394,50.1478848241363,85.5730283525206,-60.3616163118487,134.607569290659,-115.062008255795,116.565051177078,-6.55072647110069,,-59.7435628364707,-13.3924977537511,-32.6192430711928,156.557079285038,,57.8213437933989,-7.52382043863863,,133.482585874988,-97.4069121284952,-26.7915155294192,165.46554491946,11.967102376585,-65.6235313833252,-65.6235313833252,144.865806943084,-48.7640348649057,-50.8696004430147,-118.610459665965,-118.610459665965,152.65012421993,-19.1790080258107,-84.1736579704442,,81.869897645844,81.869897645844,-158.749494492867,-171.607074812607,7.9893267663969,-158.051300916473,-158.051300916473,-83.9909940425055,1.65230467765131,,-149.588918732875,,66.8542166414575,-154.798876354525,53.4033710905608,88.5767951533669,-100.724448537471,-139.939215542126,128.453709216706,
-37.6059913574017,-129.902600262021,-129.902600262021,-124.237462776858,26.2077016765139,-147.22091933193,173.899940039678,150.461217740442,81.3268259521202,-78.7435649702961,-114.623564786164,-110.136303428248,-112.529398002937,-118.673146489435,172.450578231737,35.9252419789913,-120.141385552075,74.4758890032457,105.672820509543,-10.0975043840753,,107.818888914523,-22.2490236572124,75.5297058999341,75.5297058999341,111.801409486352,111.801409486352,-140.998895532416,-128.65980825409,46.8965183032093,,157.796521467943,-162.776563808869,124.203456828176,,-38.8408369708569,-25.2211151936914,,134.417351140814,82.6295319968213,-152.028415418619,-166.701429669506,133.378854086347,133.378854086347,40.495093136393,-166.29303899592,-166.29303899592,-56.9761324442034,56.2007977878844,89.2793363774824,-60.8759465052226,143.833414651219,-107.02052561152,119.875992691689,-0.810735219262376,,0,-12.5288077091515,-29.1098555568911,165.529705899934,,63.7257878452726,-5.92458198198249,,138.320605707623,-91.4249742725154,-25.6936996593996,178.122122552715,20.3441012559184,-56.9083000613176,-56.9083000613176,155.912547691368,-48.3664606634298,-38.558399900665,-115.201123645475,-115.201123645475,164.475889003246,-16.1013023991584,-77.4066700438969,,80.5376777919744,80.5376777919744,-166.607502246249,-172.278174199869,14.0362434679265,-151.389540334035,-151.389540334035,-77.4096170544649,6.13725594926199,,-140.856013585429,,71.0167829407738,-126.869897645844,55.2221686336361,95.2578091689547,-89.5907513919651,-132.273689006094,133.66778014613,
-32.6994611210019,-128.136308085373,-128.136308085373,-117.631604714551,33.9214085817819,-140.428097186111,-177.56335175319,157.011283197919,91.6602823689828,-76.3570852240099,-98.6156481841641,-105.068488159492,-107.545728745696,-121.701429669506,175.548825997113,41.6566238556729,-115.924901507554,86.0995062576181,110.095231191905,-6.61346048231476,,113.931025068069,-11.3099324740202,86.4236656250027,86.4236656250027,79.9920201985587,79.9920201985587,-135,-158.962488974578,55.304846468766,,156.447736327105,-161.927677851041,132.373594361709,,-31.6446590370926,-17.2891859847469,,140.194428907735,88.5750257274846,-144.688786560367,-154.612093708904,140.762632886598,140.762632886598,46.7788003156739,-157.166345822082,-157.166345822082,-54.7524249416538,63.6024798645239,98.4269690214807,-45,147.464932842065,-101.944177188446,128.023803522955,6.66322962212063,,-30.9637565320735,-3.91824886406738,-20.5560452195835,169.875328344602,,72.8972710309476,6.27729848959755,,145.271003720479,-84.1226073933569,-14.8134641188047,-179.104826289789,26.565051177078,-52.4146302909747,-52.4146302909747,160.223923397361,-32.7352262721076,-40.8818102960112,-103.736268305623,-103.736268305623,170.753887254437,-6.74557964748282,-70.3461759419467,,88.6980473274211,88.6980473274211,-139.398705354996,-156.903178081839,17.0205256115199,-137.544804379813,-137.544804379813,-69.5836151485761,11.888658039628,,-133.698047327421,,78.8571101416607,-140.7105931375,64.732689499661,100.704006749278,-87.0750220508436,-124.824489156957,140.376705428051,
-24.0573494500117,-119.29900874501,-119.29900874501,-110.367820602638,40.8058172116091,-132.531882086171,-171.869897645844,160.860217741347,95.9644871012531,-68.0475475080596,-97.5946433685914,-95.9061411137705,-99.4623222080256,-106.03994330605,-175.292147755628,48.3664606634298,-103.690049617466,90,118.244251070801,0.406346233309035,,121.607502246249,-9.6887865603668,95.1944289077348,95.1944289077348,170.537677791974,170.537677791974,-128.530180014827,-123.69006752598,60.9193878321177,,169.695153531234,-153.165956529226,137.332023681623,,-26.0954241573883,-11.9083000613176,,147.528807709152,96.0090059574945,-139.304468960508,-149.620873988632,146.745633425288,146.745633425288,52.5729486405434,-158.629377730657,-158.629377730657,-41.0548137709624,68.272904064082,102.414292646086,-45.465809082765,156.661150820347,-95.0636168530301,134.274775700941,12.0567625338326,,123.69006752598,0.774220164928062,-15.2297328919085,177.573664168398,,76.9543629370514,7.79207807821844,,151.237042421669,-77.9247114168065,-12.7834539414244,-169.624155079949,33.430027952098,-43.492564241225,-43.492564241225,165.963756532074,-31.1593045083444,-27.3874221570762,-99.4623222080256,-99.4623222080256,171.347458208885,-4.44738485009049,-66.8857920166732,,94.666858371439,94.666858371439,-174.2894068625,-157.890551656248,30.5297058999341,-138.094058058917,-138.094058058917,-63.9408586726262,18.6417918936993,,-128.516926307103,,82.8194645022798,-128.65980825409,69.3474160688864,109.384515679358,-77.8509083925587,-121.315980247753,145.885527054659,
-18.3383287129698,-113.385221057214,-113.385221057214,-104.67639313745,46.3411277797172,-127.42146452514,-167.035491339581,170.946561337826,101.164880177549,-61.6802658380289,-87.5104470780009,-91.569354804749,-94.1122288447185,-107.24145939894,-172.082496965172,53.1850359706055,-100.696510735778,94.3987053549956,121.429565614839,8.19086137646338,,125.892665687746,2.20259816176581,92.2025981617658,92.2025981617658,40.6012946450045,40.6012946450045,-122.70230712634,-59.0362434679265,67.1926222612002,,169.380344723845,-143.88065915052,144.782407031807,,-17.4471884232822,-5.88244559009534,,152.318938431515,101.027132305061,-130.695531039492,-145.40771131249,153.262889942194,153.262889942194,59.8083770390424,-139.398705354996,-139.398705354996,-43.7635923971439,76.2550884934303,110.208568337063,-37.1309244482095,160.272884290828,-88.9949139947458,137.748088180054,18.2602671095334,,119.054604099077,8.63713141507076,-9.13518835941016,-175.146903613008,,81.6743496695732,18.2458545275783,,156.447736327105,-70.4975514933378,-3.01278750418334,-166.715133515098,41.0943008629279,-39.2127570359685,-39.2127570359685,172.539433873832,-25.1678701497816,-23.6631407081943,-96.2258290644258,-96.2258290644258,-176.877869537884,3.3664606634298,-55.304846468766,,104.300277449186,104.300277449186,-108.434948822922,-144.381510160748,27.2161115573075,-130.364536573097,-130.364536573097,-59.7854916833681,25.3461759419467,,-122.592581472599,,91.8476102659946,-113.385221057214,77.6849815207256,111.801409486352,-73.739795291688,-112.119362823582,153.434948822922,
-9.87939057950912,-107.027207335048,-107.027207335048,-97.7791371909144,55.355091220148,-121.897210058738,-159.613845400419,173.218296463531,109.558251536997,-54.4308237067937,-75.9637565320735,-83.1572265873691,-88.1759101676239,-95.6482473737353,-163.669751586345,61.1051420841489,-92.6942842898561,104.036243467926,132.735245451777,13.3924977537511,,134.361040101008,2.64254529406472,120.963756532074,120.963756532074,-135,-135,-115.942295489872,63.434948822922,73.9797076979288,,174.09385888623,-138.878524502848,149.769198530292,,-13.6840197522475,0.716159945470409,,159.898416021835,107.860094070679,-126.753679185531,-136.494333591267,160.263098504499,160.263098504499,68.1985905136482,-143.901716032892,-143.901716032892,-25.2328313232084,81.8091386235366,116.262701585101,-28.9959595141184,171.069409899581,-83.2110254255612,148.306757781069,24.9670855107745,,153.434948822922,13.0456370629486,-1.44655568657391,-170.022287379849,,90.7742201649281,19.9831065219,,163.580493256818,-64.5366549381284,0.848764271553587,-156.32946151528,46.5848543930505,-30.5061322417238,-30.5061322417238,180,-14.4897625938845,-13.2079284627791,-84.3824194098732,-84.3824194098732,-174.805571092265,10.7509669931881,-58.2985703304943,,104.743562836471,104.743562836471,63.434948822922,-144.71325102494,45,-119.898901838615,-119.898901838615,-52.0283962389496,30.3112132266816,,-110.820892853311,,96.0823366932821,-118.393019421383,82.5348091438786,120.963756532074,-65.3044737099604,-107.156756090723,160.0168934781,
-4.79013072236323,-101.040940180324,-101.040940180324,-90.6160599083992,58.3744404648711,-115.820991974189,-152.579851426655,-175.532840938611,114.325575239126,-47.8421378836557,-73.3007557660064,-76.8093892877932,-79.9506514118751,-92.9507791090064,-159.044223269368,65.6005640758249,-88.8542371618249,109.057704510128,135.698694382983,18.434948822922,,139.267893300291,13.8406954916556,114.443954780417,114.443954780417,-35.5376777919744,-35.5376777919744,-110.332608771966,23.9624889745782,80.3176489983519,,-171.869897645844,-136.468800714386,158.135697257336,,-5.85601358542896,7.1250163489018,,166.493644587418,113.278949198003,-117.881963582871,-133.363422958383,163.998977146154,163.998977146154,71.3010171958189,-130.399904333737,-130.399904333737,-30.2964481762384,89.1512357284464,122.421064762507,-25.2630985044991,171.792783588082,-75.32360686255,151.568829179599,31.246929413477,,140.906141113771,22.8645081218996,3.34859481445689,-164.538782259558,,96.3401917459099,30.1600608380871,,169.943723683294,-58.5973907602665,7.65065095535941,-154.010766416167,55.3888578154696,-24.7751405688319,-24.7751405688319,-173.745967256084,-15.751173663453,-12.8750015596125,-82.1168606832703,-82.1168606832703,-164.521361834582,14.4000213067911,-38.6598082540901,,116.995838394087,116.995838394087,82.8749836510982,-131.423665625003,36.869897645844,-119.744881296942,-119.744881296942,-47.4366482468101,36.5730309785193,,-106.898648694038,,104.036243467926,-105.461217740442,90.3769404795971,123.146995832256,-61.1573398645879,-100.750966993188,163.354961785324,
1.93058744116699,-95.3454453727671,-95.3454453727671,-86.2069357183114,66.974507991472,-107.622297228668,-148.033356325914,-172.647620640108,120.434235753443,-41.1345388301483,0,-72.8972710309476,-75.7974412386363,-84.9575489308291,-149.435974978975,72.9579871292163,-77.9885216136346,115.7960264945,144.688786560367,29.281427061059,,145.735352228082,17.7764056453584,104.036243467926,104.036243467926,-26.565051177078,-26.565051177078,-101.30993247402,48.8140748342904,86.1677302538052,,172.874983651098,-125.537677791974,162.704599947148,,0,13.6269948598915,,172.629531996821,121.546764693545,-113.510401201401,-120.650667957053,175.236358309274,175.236358309274,80.7442722554478,-127.366669412769,-127.366669412769,-15.8025139539355,95.0290735817855,127.763077974032,-16.9051580986357,-177.098089531116,-70.7407083562328,160.680623975586,39.0011044675837,,155.772254682046,27.1351396220769,11.4211862749993,-153.189045699651,,100.459909092929,30.9637565320735,,176.83479361119,-51.7978825002863,14.8264799703557,-143.408911732601,58.3924977537511,-19.4861295724658,-19.4861295724658,-166.809389287793,-2.89857679928171,-1.00508600525418,-74.2913621709843,-74.2913621709843,-160.709953780811,26.2001148413473,-45.5787255656078,,118.354961785324,118.354961785324,52.1250163489018,-128.65980825409,61.6992442339936,-105.124007308311,-105.124007308311,-39.5596679689945,46.8881880067409,,-100.366322603451,,106.990823291986,-104.574216198039,97.0283962389496,131.941302425904,-53.3438915840331,-93.7888898778847,173.157226587369,
7.66047533446633,-89.3562542858246,-89.3562542858246,-77.535067157935,73.379243086108,-104.26978475408,-139.784529688165,-163.300755766006,127.983498255277,-35.9421118713823,26.565051177078,-60.4885014429097,-67.5430610000579,-78.7992022121156,-147.380756928807,80.6253529791087,-76.7594800848128,121.504266719204,149.743562836471,32.0573757342054,,153.178018798419,24.3159197320532,-135,-135,-22.3801350519596,-22.3801350519596,-96.9529574681739,52.5946433685914,92.9984671396945,,-155.556045219583,-121.239214888209,172.295002801161,,7.50734666694966,20.709037591649,,179.443747772919,127.05652818941,-107.495757877186,-120.398727714166,177.316224840531,177.316224840531,86.0548137709624,-120.677280021796,-120.677280021796,-10.9050220452345,100.784297867563,135.909380449199,-10.6539025999385,-173.59846375985,-63.8745497582033,166.492161124727,44.0019166565923,,162.75854060106,32.9052429229879,16.9406152316555,-154.903749537308,,108.434948822922,45.5562522270807,,-177.786771823604,-45.3924307093409,20.0502368713967,-140.500411470202,66.5713071912546,-12.3311394659881,-12.3311394659881,-159.646770851931,-3.81407483429035,1.02303018866784,-68.3340412767098,-68.3340412767098,-151.090816348852,27.6810615684853,-27.8014587799341,,129.225674097337,129.225674097337,82.2348339815747,-122.660912721674,40.2363583092738,-107.818888914523,-107.818888914523,-32.7684990787698,50.411869152317,,-95.7743259026633,,116.337688166087,-94.6858998395027,102.339087278326,136.114563272485,-47.7742773113008,-87.0262689175199,176.889159346509,
12.9207503358316,-81.2292367172678,-81.2292367172678,-72.7185016281834,78.2648747414009,-93.4970597392983,-134.01223960036,-159.512985806669,135.855097396267,-28.3007557660064,116.565051177078,-62.969139740157,-63.434948822922,-75.5933148435631,-137.589501847241,85.7241588873711,-67.2175942695183,129.507675442873,156.092339505828,39.045892568835,,157.666611562237,30.3432488842396,-56.3099324740202,-56.3099324740202,-26.565051177078,-26.565051177078,-90,67.1663458220825,98.3973025866898,,123.69006752598,-116.17528998176,174.948310656238,,12.0022948987837,23.7971813561903,,-175.64577893693,133.867819724869,-99.1141750547912,-109.005984196037,-172.705803691459,-172.705803691459,92.3695080642553,-113.587030525128,-113.587030525128,-7.36805107162218,107.981429696964,140.036044295239,-4.9697407281103,-166.545747819297,-57.7243556854224,172.084487576973,51.6869093261824,,171.11934084948,41.7295120768164,23.1601627665509,-139.053554231831,,113.962488974578,44.4093427853533,,-169.865748712604,-39.485088408755,28.5155468104643,-128.027230713974,72.5434418663331,-6.84277341263094,-6.84277341263094,-158.198590513648,7.43140797117251,9.38551826004307,-64.5024485066622,-64.5024485066622,-150.439645535319,36.3044971225752,-32.2287574350986,,129.193273094468,129.193273094468,78.6900675259798,-113.962488974578,68.7494944928668,-90,-90,-27.7839264122093,57.0947570770121,,-86.3477772196937,,122.735226272108,-92.9108378261678,109.921332120485,145.363691822447,-41.1214754971523,-81.0062076012444,-175.08343399399,
19.5582515369974,-75.6577739696064,-75.6577739696064,-66.1861764403991,85.6430249941537,-90.3097038999588,-128.27564690689,-150.945395900923,139.222230206143,-21.7474078251384,90,-52.8831393167297,-55.6492196592449,-67.3406479599941,-131.531770741083,93.3338506615366,-64.3231843181618,135.498211612614,164.419076151748,47.3215305898327,,166.448715273054,36.5072709718815,-60.9453959009229,-60.9453959009229,-8.88065915052025,-8.88065915052025,-83.5359256806231,77.0053832080835,106.172159015783,,-141.842773412631,-107.354024636261,-173.624679025192,,19.4861295724658,36.1870983622556,,-167.380677706569,139.573921259901,-93.9767309750776,-102.528807709152,-168.870810710389,-168.870810710389,98.7174569645997,-106.898648694038,-106.898648694038,1.39718102729638,115.227649467429,149.250032697804,1.00508600525418,-160.087339073152,-49.7078522443722,178.191260677508,57.332962662688,,168.69006752598,46.1534504511054,28.8386274932796,-140.281240628445,,119.604450746005,55.813877513625,,-164.016584343866,-32.7352262721076,32.4711922908485,-126.982906926345,78.4727647265043,-2.07315014884643,-2.07315014884643,-145.437475351118,14.0362434679265,12.2647737278924,-57.1886332019319,-57.1886332019319,-138.544766455595,43.5311992856142,-17.1759036157467,,144.293308599397,144.293308599397,84.6441749571448,-109.179008025811,63.434948822922,-90,-90,-18.0041616059134,64.9164059938091,,-80.5376777919744,,124.479215686126,-81.9829069263447,114.848252965788,148.72709657855,-34.4389893088036,-75.2964481762384,-171.469234390052,
25.4927954728031,-69.8832748315445,-69.8832748315445,-59.7854916833681,90.8069294551024,-82.3039482779834,-118.636863249125,-148.114544988332,149.036243467926,-16.6992442339936,128.65980825409,-42.5804907833437,-50.1944289077348,-62.393322146912,-128.254420352517,98.8476784205246,-53.9356138425818,143.130102354156,169.530825742289,52.4314079711725,,170.537677791974,45.5305013166738,-39.2894068625004,-39.2894068625004,-21.4477363271053,-21.4477363271053,-78.006651276413,78.9964591482505,110.427795227816,,53.130102354156,-103.495733280796,-172.797504618523,,26.2001148413473,37.9592834129953,,-162.400748822872,147.402883121765,-87.4968602204151,-100.451632943989,-158.927273380049,-158.927273380049,104.685197037122,-101.30993247402,-101.30993247402,4.72445169717089,119.156917882313,154.101148793105,8.74616226255521,-152.457716864824,-45,-174.752861098384,64.6939940300973,,-173.796552098308,55.4653384286007,36.1870983622556,-131.877869537884,,126.869897645844,57.8042660652868,,-157.680559607025,-24.4667908810459,40.9717363335149,-119.267995214893,84.217607677636,7.08993014415521,7.08993014415521,-143.615648184164,16.2201936956028,23.4813906826077,-51.6798860632226,-51.6798860632226,-138.751729070526,41.9059419410829,-14.9314171781376,,141.441600099335,141.441600099335,94.2363947990589,-103.069317896282,49.3987053549955,-82.2348339815747,-82.2348339815747,-14.6887867733184,66.3706222693432,,-74.0546040990772,,135,-79.9920201985587,123.221975166711,158.36434447606,-28.0338518914638,-65.7722546820458,-159.605123917952,
33.3814756472054,-62.4935535999008,-62.4935535999008,-52.6081916727875,97.5394451395093,-76.4090515521587,-115.377743861349,-138.247342790323,152.50716304846,-10.5658732711315,131.423665625003,-39.1736579704442,-42.8613174223337,-54.6887865603668,-119.054604099077,106.620756913892,-48.9909130984298,146.30993247402,174.857235442116,58.3924977537511,,177.786771823604,48.0393995689269,-45,-45,1.36392753160292,1.36392753160292,-70.7504741273183,95.0424510691709,118.762957578331,,180,-96.1155035662854,-161.660068966445,,29.8459319496874,47.787480842032,,-156.571307191255,151.495988478189,-80.5376777919744,-87.3735943617093,-158.198590513648,-158.198590513648,110.472279519742,-97.1992336383677,-97.1992336383677,12.9946167919165,128.011510270017,163.212698797151,13.8150253412616,-148.052520541292,-37.5318992515747,-170.68522024571,70.9274456121446,,-173.367485384862,56.7385712067223,41.9872124958167,-125.180699361242,,132.089162173832,67.3801350519596,,-151.079955962394,-20.5560452195835,45,-111.250505507133,91.8595993387456,11.2034348652293,11.2034348652293,-129.805571092265,27.8972710309476,25.5599651718238,-43.3397176310172,-43.3397176310172,-123.870810710389,62.3540246362613,-15.2551187030578,,156.370622269343,156.370622269343,98.130102354156,-93.1507164132678,0,-45,-45,-6.34019174590991,78.9590598196763,,-68.6942163821712,,136.735704588928,-69.0151021641178,128.713106638264,161.279051325283,-21.2505055071332,-63.434948822922,-159.887411710925,
38.7152200158404,-57.4556953121953,-57.4556953121953,-47.4540316745271,102.619322293431,-69.2372360880368,-106.515702588953,-133.408859728805,160.312883801874,-4.12759170251172,138.36646066343,-35.7066914006029,-38.3278000028006,-48.439869693746,-113.442920714962,110.684080267947,-43.025065989118,155.714174844349,-178.069412558833,64.8851651138554,,-175.21300087905,59.0362434679265,-28.8107937429731,-28.8107937429731,-1.43209618416465,-1.43209618416465,-65.4328286793987,92.4366482468101,124.307787844716,,48.8140748342904,-86.5663696375495,-159.227745317954,,39.8545418320612,51.4380495149984,,-149.638278538374,158.767107704582,-74.6315366782039,-88.025065989118,-146.738571206722,-146.738571206722,117.383506638767,-83.2544203525172,-83.2544203525172,18.0041616059134,135.395137042508,166.175700495739,20.9734934213208,-138.503531644784,-29.5564090178124,-161.292648572565,77.0053832080835,,-163.113208876056,66.8643027426642,49.8207660780927,-119.538782259558,,142.253194612725,70.8209919741893,,-144.916526120907,-12.2985898440799,52.7764291949095,-105.802513953936,95.9061411137705,18.434948822922,18.434948822922,-126.158185439808,28.6104596659652,34.0366103536704,-39.6441749571448,-39.6441749571448,-125.942111871382,54.7824070318073,4.51398845800126,,155.018760393784,155.018760393784,100.713123022791,-91.4202655463991,-30.9637565320735,-74.7448812969422,-74.7448812969422,-1.06584502756158,80.1341930569156,,-61.6309537067214,,147.475109712209,-69.7024302277713,136.408628735338,170.304390076618,-16.2987963815373,-51.842773412631,-146.08256946303,
46.3836869673685,-49.7126516897885,-49.7126516897885,-40.2363583092738,110.879016880557,-62.4935535999008,-103.041890526662,-127.900080355368,166.561811841649,1.18730731572883,142.815293546767,-19.0256060375687,-31.017054916247,-43.172031755695,-109.290046219189,118.264004148524,-33.9364994666567,156.948699083527,-173.367485384862,72.8014587799341,,-168.852993474078,59.6934133704912,-27.4075754378184,-27.4075754378184,7.27500495788926,7.27500495788926,-59.0867243178715,107.281498371817,130.571791156617,,69.4439547804165,-87.2072976342867,-150.771948056855,,41.9872124958167,59.0362434679265,,-142.765166018425,166.900156917734,-67.5309792304654,-75.4833000411454,-142.465190856121,-142.465190856121,125.334933487756,-86.6002858408767,-86.6002858408767,23.532348560901,138.601278117223,175.89350283483,28.7150775281166,-135.403484735059,-25.6515284650526,-157.335442565304,82.7676212917224,,-155.376435213836,71.2742121547274,55.1755108430432,-115.346175941947,,136.468800714386,78.6900675259798,,-138.437664992365,-5.49232455712744,59.5166999588546,-99.3855182600431,103.943230920554,24.9497631286033,24.9497631286033,-125.706691400603,38.0887728809753,40.9143832200251,-32.3004155104026,-32.3004155104026,-113.428692808745,70.5599651718238,-3.09405805891711,,167.347443499442,167.347443499442,110.556045219583,-81.6070748126075,-90,14.0362434679265,14.0362434679265,5.36415776233005,90,,-56.5921754102911,,149.153412587851,-56.1291892896112,141.238332689639,174.434901165088,-9.05343866217377,-50.5275401516562,-144.360190801913,
