phase_cycle1,phase_cycle2,phase_cycle3,phase_cycle4,phase_cycle5,phase_cycle6
-98.3658861240326,-21.037511025421818,134.3926469951905,44.16362467457759,75.81238098068243,-3.0940580589171116
-94.89909245378777,0.0,136.5586842062108,46.32197565953698,83.45370921670597,6.7098368077569335
-99.86580694308438,-2.2906100426385296,137.64880575945864,47.72631099390627,78.5134110060776,-0.725224299059252
-86.42366562500266,-5.710593137499643,139.07181389430764,48.99091309842978,86.06521794363056,8.212780189285885
-93.3664606634298,8.130102354155978,139.87690628664376,51.877934978952126,81.99527114270714,1.3019526725788753
-45.0,-2.6630007660671433,143.68635458123666,54.16234704572171,87.66269414087618,8.914926957147866
-116.56505117707799,3.8140748342903543,141.76617482255307,54.42470187232026,88.28164199834454,6.340191745909909
12.528807709151511,2.245742565895071,145.93594444662278,57.78345394142436,88.26429541107161,10.808230940319792
99.46232220802563,4.23639479905884,145.92948800218036,58.458684608615016,92.22396124038549,12.528807709151511
68.96248897457819,4.537772507906651,150.01836063115067,59.743562836470744,92.80637025178825,14.743562836470735
81.86989764584403,6.441600099335034,149.22077030018798,61.722813043652764,94.67244275538945,14.620873988631656
94.23639479905886,7.326406660169544,153.79605189582884,62.14034930475773,96.12537194019973,18.996654155488557
78.23171106797936,9.211026540816668,154.03175827415117,65.22485943116808,97.74034115883794,17.54900222906777
94.76364169072619,10.304846468766033,155.62353138332523,64.96021568032403,98.3580684437,21.420459119209898
90.0,10.244087446458629,157.153344737778,66.85153701469336,100.72038024624977,21.72105080199731
96.48307369289725,16.574007756908987,159.03893426545844,68.79077386577721,101.62589864330862,22.98871680208064
96.20344790169185,12.85809017299818,160.70995378081128,70.05097781644288,103.57945308168911,26.392474049839155
99.46232220802563,15.202408709176144,162.07208023799276,69.24167572845359,104.23336119772473,25.30797876126348
101.72511201516508,21.595310448967684,163.0382941134671,72.20879689125337,106.85075321407228,27.057552910841327
100.78429786756261,17.062857173461396,166.54574781929654,74.94878000740901,107.0420128707837,28.875443396228107
105.33328479305356,24.954750574579,166.43894759928278,74.98163936884933,109.93799174420555,28.34989450139696
105.61098853367967,20.613628898198613,168.4279660628117,77.57405713457253,110.80679101271124,33.59344741602759
105.44631636769256,25.67681568183822,170.7666764907228,80.94927832281627,112.55724663470566,32.18510589189078
111.3706222693432,23.916245417619354,172.29660172339965,80.21759296819272,113.55226367289467,35.134193056915635
105.25511870305779,28.23744553816726,173.0804667372943,83.90413845540418,115.12996647948432,36.740562020121196
116.86981308749908,27.336664855814004,176.58341180822867,85.44623202084138,116.20394810417116,37.78865155242628
110.69545073406329,31.328692867804172,175.5587588105672,85.0302592718897,119.84593194968741,40.17923392190735
118.14160123226173,33.006651276413024,178.24659513992844,90.0,118.02450053207028,41.735716275981474
117.29957221133282,33.47096427464572,179.7191405853166,86.67259575827343,123.0124880565395,43.89404124771148
117.3323594921677,35.180699361242105,-178.80026376187863,94.65335158726839,122.68498152072563,44.151235728446416
123.27488798483492,35.94211187138234,-179.13194855025446,90.66619997018314,126.31364541876334,47.376950814403486
119.55368363230745,39.66784111834045,-174.5596679689945,98.56914187983766,128.18807222611886,46.22757883213454
125.88213724620422,38.837011130884434,-176.38611924799636,93.9182488640674,129.47245984834382,48.64312821220604
126.12944414324086,38.837011130884434,-172.95082183250472,99.32359177813802,132.0693274944331,50.89222761731911
124.69515353123397,43.293821705553,-171.6897228324758,97.47155917659238,132.9545915111128,51.0724564072077
130.98041751216252,41.72232404780973,-168.9364994666567,99.7824070318073,135.20103699783462,54.329539642698094
128.2544203525172,45.233859025873265,-169.5792876032055,101.53462065364472,136.45812315589725,55.30484646876604
131.83611638111927,46.2188752351313,-165.477523965807,106.11341823308929,138.89584801308754,55.68119744315692
136.4840146756621,47.895761973466584,-166.12629731451477,102.52880770915152,140.68965934978917,58.6097318958122
135.83841497440213,50.15208170220623,-162.52522574374433,110.55604521958348,141.77351290902845,59.27086860818396
138.55926682128322,51.77351290902845,-163.47047025636147,105.25511870305779,143.55183023382006,61.213381689985965
138.55926682128322,52.5653210684323,-158.91231755175087,115.64100582430528,145.44319406349695,62.08850106283549
141.64527821027443,55.45990909292913,-160.97439396243132,120.46554491945989,147.0947570770121,64.87003352051568
143.20235424462558,54.884124007522075,-156.65947142944194,118.81079374297309,147.2647737278924,65.64699082497037
144.63753811293097,59.594466348999156,-157.53325007900426,131.18592516570965,149.88626684901757,68.58703052512824
146.88865803962798,57.59545651140457,-154.4549439559982,143.13010235415598,151.81101892542623,69.15763733273788
146.90160623816757,62.012546809244036,-154.55459350345117,123.6900675259798,152.5374382263629,72.39536666333599
150.4221613187387,61.50436138175502,-149.85861444792465,-120.96375653207352,154.817152519619,72.07208023799276
149.32767421766488,64.18714778701651,-152.44718842328223,-57.9946167919165,155.7882456890303,75.64474101184663
154.03331641021936,65.95182447986153,-146.78052377691543,-85.23635830927383,159.8967137287847,76.6200368729387
152.7187888774516,66.65598903842249,-149.19855402386318,-57.9946167919165,157.78240573048168,78.43405591648471
158.61636483523827,70.15930191603165,-144.24611274556327,-64.79887635452492,160.99778476722005,79.22854583980198
156.00510391376847,69.18277924689008,-143.03165609448374,-56.88865803962798,161.565051177078,80.75388725443676
162.14968169778317,71.39752013547613,-141.1799242491831,-57.652556500557964,161.90951063130782,82.9087267446724
160.01689347810003,73.94001269283936,-139.45560283332634,-52.43140797117251,168.02386755579664,82.94215335011893
163.2720360794327,74.98163936884933,-138.76403486490574,-51.91122711902468,164.81416273779868,87.6029714699404
165.10652704115842,76.28672819304748,-136.27303002005672,-46.8476102659946,171.80913862353663,87.27368900609373
165.8188876131972,78.20949909796859,-135.40066325579215,-48.62148470411734,169.19560540246076,90.2689922936965
